# Program:featureCounts v1.4.4; Command:"featureCounts" "-a" "chr4.gtf" "-o" "counts.txt" "-t" "exon" "-g" "gene_name" "-T" "16" "trimmed_ctl1.fastq_tophat/accepted_hits.bam" "trimmed_ctl2.fastq_tophat/accepted_hits.bam" "trimmed_ctl3.fastq_tophat/accepted_hits.bam" "trimmed_uvb1.fastq_tophat/accepted_hits.bam" "trimmed_uvb2.fastq_tophat/accepted_hits.bam" "trimmed_uvb3.fastq_tophat/accepted_hits.bam" 
Geneid	Chr	Start	End	Strand	Length	trimmed_ctl1.fastq_tophat/accepted_hits.bam	trimmed_ctl2.fastq_tophat/accepted_hits.bam	trimmed_ctl3.fastq_tophat/accepted_hits.bam	trimmed_uvb1.fastq_tophat/accepted_hits.bam	trimmed_uvb2.fastq_tophat/accepted_hits.bam	trimmed_uvb3.fastq_tophat/accepted_hits.bam
RP11-218C23.1	4	85246157	85246912	+	756	3	0	0	1	0	0
ARHGAP24	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	85475114;85570522;85604153;85686603;85721885;85723281;85778706;85827745;85923648;85924697;85930273;85942066;85972036;85974888;85975494;85977570;85994583;86000479	85475559;85570932;85604303;85686667;85722386;85723732;85778965;85827975;85923770;85924740;85931042;85942450;85972367;85974961;85975766;85977691;85995657;86002670	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7908	25	40	36	42	34	57
MIR4451	4	85722443	85722550	+	108	0	0	0	0	0	0
AC098870.1	4	85910478	85910543	-	66	0	0	0	0	0	0
RP13-514E23.2	4	86000327	86000766	-	440	0	0	0	0	0	0
RP13-514E23.1	4	86012296	86013874	-	1579	0	0	0	0	0	0
MAPK10	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	86015123;86029197;86031368;86064266;86067773;86089206;86095135;86095426;86098421;86098524;86101052;86101894;86102909;86106807;86117558;86159298;86164446;86175987;86194309;86300580;86335076;86354528;86356462;86356867;86357638;86358081;86359658;86370714;86399747;86429678;86453030;86593733	86017375;86029274;86031431;86064390;86067955;86089549;86095374;86095716;86098448;86099285;86101217;86102032;86103244;86107653;86117779;86159467;86164565;86176079;86194407;86300860;86335156;86354644;86356519;86357052;86357895;86358870;86360224;86370890;86399806;86429805;86453183;86594131	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9816	12	3	2	6	7	2
RP11-778J15.1	4;4;4;4;4	86117912;86119714;86119984;86127592;86219775	86117962;86119883;86120601;86127700;86219926	+;+;+;+;+	1100	0	0	0	0	0	0
RN7SKP96	4	86336318	86336614	-	297	0	0	0	0	0	0
MIR4452	4	86542482	86542552	-	71	0	0	0	0	0	0
PTPN13	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	86594315;86595693;86635252;86672365;86686710;86689005;86689620;86693587;86701241;86716530;86717024;86722212;86732400;86732592;86734303;86734737;86735594;86741634;86744966;86750470;86751027;86753009;86758260;86758669;86758942;86762727;86764593;86765395;86766432;86767817;86769769;86770101;86771171;86772778;86774373;86775171;86775442;86780402;86782201;86784465;86785231;86785848;86796874;86799101;86803709;86805279;86807560;86809769;86811046;86814456	86594789;86595786;86635371;86672543;86686775;86689190;86690303;86693674;86701801;86716625;86717117;86722434;86732474;86732766;86734456;86734875;86735746;86741816;86745128;86750887;86751124;86753065;86758349;86758785;86759073;86763190;86764739;86765488;86766653;86767976;86769983;86770199;86771535;86772958;86774531;86775342;86775652;86780472;86782262;86784558;86785368;86785936;86796929;86799204;86803857;86805369;86807897;86809984;86811108;86815171	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9496	333	401	342	337	260	305
SLC10A6	4;4;4;4;4;4	86823468;86825420;86827993;86831792;86833306;86848739	86823902;86825577;86828168;86831880;86833424;86849263	-;-;-;-;-;-	1502	25	78	41	109	271	233
RP11-397E7.1	4;4	86870191;86871377	86871023;86871404	+;+	861	5	4	11	12	23	10
C4orf36	4;4;4;4;4;4;4;4;4;4;4;4	86876205;86886472;86888121;86890048;86891456;86892063;86924894;86932222;86933165;86934487;86935451;86935988	86876443;86887893;86888275;86890158;86891593;86892422;86926326;86932319;86933542;86934850;86935807;86936202	-;-;-;-;-;-;-;-;-;-;-;-	5270	19	11	19	31	22	31
RP11-397E7.2	4	86876338	86876652	+	315	2	17	4	18	8	14
RP11-397E7.4	4;4;4	86913266;86913965;86914700	86913833;86914388;86914817	-;-;-	1110	6	4	14	34	53	63
AFF1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	86935002;86936410;86948498;86973830;87006988;87046166;87046695;87049652;87084120;87089984;87091793;87094915;87105628;87105808;87108159;87114367;87125037;87126099;87127026;87127643;87131083;87131793;87132271;87134471;87135580	86935240;86936481;86948571;86974068;87007424;87046286;87048049;87049762;87084164;87090070;87091829;87094969;87105682;87105845;87108315;87115299;87125277;87126336;87127117;87127703;87131219;87131864;87132408;87134694;87141054	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10733	215	215	204	336	334	414
TECRP1	4	86949669	86950113	-	445	690	541	815	742	616	480
KLHL8	4;4;4;4;4;4;4;4;4;4;4	87160103;87163878;87170079;87170447;87176757;87178477;87183203;87185251;87195324;87219524;87240258	87163642;87164079;87170238;87170615;87176868;87178620;87183389;87185799;87195690;87221390;87240314	-;-;-;-;-;-;-;-;-;-;-	7354	44	44	34	53	35	49
RP11-476C8.2	4	87166844	87167734	+	891	0	0	0	0	0	0
GAPDHP60	4	87207092	87208086	+	995	3	2	7	12	14	2
RP11-529H2.1	4;4	87261931;87266735	87262099;87266822	-;-	257	0	0	0	0	0	0
MIR5705	4	87300495	87300583	-	89	0	0	0	0	0	0
HSD17B13	4;4;4;4;4;4;4	87303789;87310243;87313823;87315493;87317092;87318329;87322632	87305308;87310359;87313960;87315599;87317223;87318436;87322906	-;-;-;-;-;-;-	2397	0	23	4	2	9	0
RP11-529H2.2	4;4;4;4	87317170;87318329;87340490;87345141	87317223;87318436;87340606;87345210	-;-;-;-	349	0	0	0	0	0	0
HSD17B11	4;4;4;4;4;4;4;4;4;4;4	87336610;87340311;87357279;87365933;87372709;87373215;87374361;87374699;87382255;87385790;87390861	87337366;87340606;87357416;87366067;87372815;87373278;87374414;87374830;87382362;87385907;87391386	-;-;-;-;-;-;-;-;-;-;-	2435	63	74	51	131	110	102
RN7SL681P	4	87386883	87387174	-	292	0	0	0	0	0	0
RP11-710E1.1	4	87410644	87411388	+	745	0	0	0	0	0	0
NUDT9	4;4;4;4;4;4;4;4;4;4	87422582;87434226;87434981;87438277;87441829;87445322;87449142;87451589;87454371;87457843	87423012;87434408;87435224;87438372;87441915;87445507;87449253;87451735;87454456;87459454	+;+;+;+;+;+;+;+;+;+	3184	58	80	37	108	88	116
RP11-710E1.2	4;4	87460807;87461967	87460983;87462280	-;-	491	0	0	0	0	0	0
SPARCL1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	87473335;87479430;87480372;87482424;87490273;87490760;87491618;87493582;87494981;87497131;87499521;87504822;87528126;87528555;87529045;87530545;87530978	87473803;87479578;87480520;87482560;87490393;87490878;87491690;87494598;87495143;87497239;87499585;87504923;87528233;87528619;87529504;87530631;87531061	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3477	482	383	236	1366	860	1433
RP11-742B18.1	4;4;4;4;4;4;4;4;4	87568035;87657093;87658780;87660703;87672990;87682998;87730363;87732315;87733864	87568533;87657409;87658972;87660796;87673124;87683304;87730493;87732370;87733956	-;-;-;-;-;-;-;-;-	1825	0	0	0	0	0	0
DSPP	4;4;4;4;4	87608529;87610876;87612105;87612322;87613785	87608620;87610959;87612188;87613308;87616910	+;+;+;+;+	4373	0	0	0	0	0	0
DMP1	4;4;4;4;4;4	87650307;87656472;87657032;87659220;87659431;87661962	87650384;87656546;87657079;87659252;87659478;87664361	+;+;+;+;+;+	2682	0	0	0	0	0	0
CHCHD2P7	4	87785920	87786371	-	452	0	0	0	0	0	0
IBSP	4;4;4;4;4;4;4	87799581;87802348;87802508;87802654;87806122;87810606;87811362	87799633;87802415;87802558;87802731;87806184;87810764;87812435	+;+;+;+;+;+;+	1546	0	0	0	0	0	0
MEPE	4;4;4;4;4;4;4;4	87821411;87832917;87834703;87837639;87838632;87839685;87839927;87844977	87821471;87833014;87834768;87837774;87838685;87839777;87840054;87846817	+;+;+;+;+;+;+;+	2477	0	0	0	0	0	0
HSP90AB3P	4	87891843	87894015	+	2173	306	244	352	860	883	786
SPP1	4;4;4;4;4;4;4;4	87975650;87976880;87977059;87977662;87980046;87980393;87981475;87982492	87975800;87976949;87977097;87978024;87980188;87980688;87981798;87983426	+;+;+;+;+;+;+;+	2321	0	18	0	73	19	4
RNU1-36P	4	88000237	88000401	+	165	0	0	0	0	0	0
PKD2	4;4;4;4;4;4;4;4;4;4;4;4;4;4	88007668;88019458;88036064;88038251;88043233;88046642;88051991;88056066;88057983;88061906;88065374;88067898;88074812;88075458	88008328;88019571;88036353;88038501;88043457;88046870;88052158;88056267;88058103;88062004;88065879;88068061;88074959;88077777	+;+;+;+;+;+;+;+;+;+;+;+;+;+	5498	78	117	91	201	149	200
ABCG2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	88090264;88094577;88095520;88097453;88099324;88101230;88107184;88113303;88114957;88118109;88121635;88131061;88131803;88132576;88139793;88158386;88159205;88230994	88092381;88094659;88095609;88097607;88099448;88101319;88107266;88113553;88115058;88118260;88121792;88131213;88131917;88132635;88140014;88158912;88159239;88231322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4848	5	0	4	1	4	11
RP11-147K6.1	4	88163579	88163967	+	389	0	0	0	0	0	0
RNU6-818P	4	88201703	88201810	+	108	0	0	0	0	0	0
RNU6ATAC31P	4	88206427	88206552	-	126	0	0	0	0	0	0
RP11-147K6.2	4;4	88220569;88223665	88220646;88223837	-;-	251	0	0	0	0	0	0
RNU6-1298P	4	88226729	88226829	+	101	0	0	0	0	0	0
PPM1K	4;4;4;4;4;4;4;4	88257620;88265001;88268190;88268741;88271000;88274924;88283775;88284406	88262726;88265135;88268334;88268906;88271189;88279700;88284261;88284769	-;-;-;-;-;-;-;-	11371	68	86	25	97	74	154
RNU6-112P	4	88275205	88275308	-	104	0	0	0	0	0	0
RP11-10L7.1	4;4;4;4;4	88284942;88311796;88316686;88319331;88330181	88285061;88311871;88316807;88319425;88331421	+;+;+;+;+	1654	4	2	2	8	0	2
HERC6	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	88378739;88383185;88385499;88390652;88393488;88396015;88396851;88398108;88398397;88404876;88405554;88408524;88413077;88417425;88423860;88424595;88428580;88431162;88435725;88436905;88437711;88439845;88440148;88442234	88379120;88383380;88385575;88390879;88393582;88396142;88396987;88398209;88399769;88405025;88405613;88408617;88413266;88417579;88423973;88424702;88428750;88431305;88435891;88436971;88437781;88440057;88440640;88443111	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5793	33	6	20	72	72	59
HERC5	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	88457117;88457893;88459347;88460095;88462135;88463532;88463855;88467059;88467856;88468346;88469157;88470614;88472409;88473010;88475841;88479353;88486115;88487069;88489166;88493012;88494165;88499926;88500915;88504232;88505673	88457534;88458105;88459470;88460171;88462356;88463623;88463985;88467204;88467936;88468422;88469260;88470673;88472502;88473889;88476030;88479507;88486228;88487179;88489336;88493155;88494331;88499992;88500985;88504597;88506163	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4766	16	12	3	26	16	17
AC083829.1	4	88493933	88494017	+	85	0	0	0	0	0	0
RP11-466G12.3	4	88508591	88510403	-	1813	0	0	0	0	0	0
PYURF	4;4	88520985;88523498	88522029;88523813	-;-	1361	0	0	0	0	0	0
HERC3	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	88521048;88523503;88524756;88592423;88593251;88593378;88595557;88597950;88605794;88649840;88652012;88652869;88654042;88655174;88655875;88658268;88662431;88664153;88667377;88667892;88668536;88669860;88670139;88676218;88676334;88677964;88680093;88681159;88686736;88687217;88704098;88704508;88706752	88522034;88523932;88524991;88592574;88593337;88593494;88595614;88598087;88606049;88649999;88652088;88653090;88654133;88655304;88657434;88658491;88662555;88664212;88667488;88668081;88668653;88670023;88670252;88676241;88676423;88678134;88680236;88681325;88686802;88687299;88704281;88704610;88708542	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8634	75	90	70	144	291	243
PIGY	4	88521573	88521789	-	217	0	0	0	0	0	0
RP11-466G12.2	4;4	88527160;88527562	88527207;88528170	+;+	657	0	0	0	0	0	2
RN7SKP244	4	88583666	88583972	-	307	0	0	0	0	0	0
RNU6-33P	4	88684848	88684954	-	107	0	0	0	0	0	1
NAP1L5	4	88695915	88698235	-	2321	24	16	13	41	10	36
FAM13A-AS1	4;4;4;4	88709789;88711855;88721715;88727835	88710265;88712017;88723315;88730103	+;+;+;+	4510	19	13	21	48	31	27
FAM13A-AS1_1	4	88710147	88710265	+	119	0	0	0	0	0	0
FAM13A-AS1_2	4	88723209	88723316	+	108	0	0	0	0	0	0
FAM13A	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	88725955;88731327;88736361;88737472;88739030;88746932;88747631;88748952;88749771;88750424;88758754;88767553;88767983;88781165;88787753;88790586;88805011;88822976;88851020;88855367;88905686;88906379;88936283;88989624;89008951;89020460;89029460;89056938;89111042	88728659;88732559;88736634;88737639;88739125;88747015;88747851;88749033;88749909;88750637;88759469;88767595;88768414;88781351;88787932;88790627;88805052;88823361;88851183;88856026;88905718;88906462;88938241;88991150;89009078;89020669;89029900;89057345;89111398	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13215	70	48	81	138	32	51
RP11-84C13.1	4;4	89111500;89112067	89111883;89112368	+;+	686	0	9	0	20	13	2
TIGD2	4	89112817	89114899	+	2083	7	24	5	43	26	58
RP11-84C13.2	4	89119284	89119871	+	588	0	2	0	0	0	0
RNU6-907P	4	89130852	89130953	+	102	0	0	0	0	0	0
GPRIN3	4;4	89236386;89307615	89251194;89308010	-;-	15205	7	17	13	35	16	45
RP11-115D19.1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	89551356;89587821;89627782;89642417;89651116;89653271;89654581;89660214;89681512;89684445;89691285;89692415;89719826;89720342;89726384	89551570;89587940;89627917;89642520;89651194;89653385;89654661;89660355;89681684;89686704;89691405;89694130;89720172;89720432;89726752	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6069	0	0	0	0	14	28
SNCA	4;4;4;4;4;4;4;4	89724099;89729194;89821849;89828143;89835547;89836127;89836743;89838252	89726660;89729277;89822388;89828184;89835695;89836213;89837228;89838315	-;-;-;-;-;-;-;-	4014	49	26	21	91	80	24
RP11-115D19.3	4	89743792	89744305	+	514	0	0	0	0	0	3
RP11-115D19.4	4;4;4;4	89747802;89749293;89751755;89755799	89747853;89749548;89751913;89755853	+;+;+;+	522	0	0	0	0	0	2
RP11-115D19.2	4	89748283	89749154	+	872	0	0	0	0	0	2
SNCA-AS1	4;4;4;4	89836408;89838261;89841341;89841711	89836734;89840595;89841400;89841978	+;+;+;+	2990	0	0	0	0	0	0
MMRN1	4;4;4;4;4;4;4;4;4;4	89879532;89894724;89901983;89909276;89911944;89923168;89927795;89934810;89951445;89952997	89879602;89895594;89902115;89909395;89912050;89923272;89927968;89936798;89951751;89954629	+;+;+;+;+;+;+;+;+;+	5510	36	55	29	135	147	172
CCSER1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	90127535;90235031;90308244;90312863;90325596;90400036;90403924;90468234;90628021;90641940;90649508;90663845;90693389;90723914;90727204;90780442;90815762;90911255;90918230;90923370;90938676;90951114;91015361;91017158;91085950;91129843;91598572	90127831;90235343;90309608;90313047;90325707;90400129;90404131;90468622;90628232;90642471;90649624;90663935;90693498;90723991;90727297;90782004;90815845;90911357;90918327;90923530;90938832;90951312;91015494;91017304;91085994;91130040;91601913	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10428	7	1	2	4	0	1
RN7SKP248	4	90370123	90370427	+	305	0	0	0	0	0	0
RP11-11N6.1	4	90682996	90683123	+	128	0	0	0	0	0	0
TMSB4XP8	4	90838903	90839037	-	135	486	485	574	1873	1960	1430
AC004054.1	4;4	91108023;91112599	91108100;91112790	-;-	270	0	0	0	0	0	0
RP11-763F8.1	4;4;4	91319034;91319645;91325114	91319133;91319726;91325306	-;-;-	375	0	0	0	0	0	0
RP11-254A24.2	4	91603275	91605292	+	2018	0	0	5	3	0	0
KRT19P6	4	91885046	91885254	-	209	0	0	0	0	0	0
RP11-354O24.1	4;4;4;4	91887886;91888959;91895452;91904246	91888104;91889068;91895609;91904335	+;+;+;+	577	0	0	0	0	0	0
RP11-562F9.1	4	92182477	92184052	-	1576	0	1	0	1	1	0
RP11-562F9.3	4	92260367	92260751	-	385	0	0	0	0	0	0
RP11-562F9.2	4;4	92268767;92277050	92269356;92277075	-;-	616	0	0	0	0	0	0
RP11-9B6.1	4;4;4	92297251;92300799;92304053	92297629;92300885;92304178	-;-;-	592	0	0	0	0	0	0
GRID2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	92304399;92590131;92822949;93084986;93110748;93111960;93164734;93166057;93203949;93207404;93216738;93224614;93238371;93258896;93302583;93306111;93395607;93422771;93455662;93490639;93515216;93626269;93769210;93772076	92304744;92590286;92823022;93085279;93110953;93112247;93164831;93166161;93204086;93207457;93217267;93224775;93238490;93258943;93302645;93306322;93395708;93422968;93455974;93490777;93515411;93626435;93769450;93774556	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6731	0	0	0	0	0	0
MTND1P19	4	92702345	92702659	+	315	0	0	0	0	0	0
RP11-428L21.2	4	92821986	92822918	-	933	0	0	0	0	0	0
RP11-428L21.1	4;4	92833685;92838783	92833973;92838842	-;-	349	0	0	0	0	0	0
RP11-131K17.1	4	92884663	92885107	+	445	0	0	0	0	0	0
RP11-703C10.1	4;4	93318623;93319599	93318875;93319786	-;-	441	0	0	0	0	0	0
RNA5SP164	4	93820171	93820280	+	110	0	0	0	0	0	0
ATOH1	4	93828753	93830964	+	2212	3	0	0	4	2	2
RP11-363G15.2	4;4;4;4;4;4;4;4;4	94117792;94118781;94124901;94136024;94162597;94163898;94165136;94165848;94207530	94118101;94118911;94125042;94136159;94162721;94163929;94165196;94165925;94207556	-;-;-;-;-;-;-;-;-	1042	0	0	0	0	0	0
HMGB3P15	4	94195940	94196513	-	574	0	0	0	0	0	0
SMARCAD1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	94207611;94207845;94208084;94208346;94213035;94226119;94233954;94236952;94240906;94248481;94249654;94250752;94252616;94253294;94264528;94270567;94273617;94274738;94274890;94276339;94277022;94278422;94278616;94278923;94280592;94281472;94283121;94284960;94289473	94207735;94208070;94208242;94208584;94213152;94226296;94234122;94237018;94241006;94248553;94249755;94250833;94253007;94253671;94264906;94270818;94273716;94274797;94274965;94276474;94277159;94278517;94278733;94279050;94280780;94281590;94283303;94285069;94291292	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6313	99	98	98	182	97	140
HPGDS	4;4;4;4;4;4;4	94298535;94302146;94303763;94308634;94317873;94334181;94342795	94299644;94302244;94303921;94308743;94317965;94334638;94342876	-;-;-;-;-;-;-	2111	14	30	12	21	5	15
RP11-398J16.1	4	94369833	94370163	+	331	0	0	0	0	0	0
AC109925.1	4;4	94450651;94450776	94450770;94450892	-;-	237	0	0	0	0	0	0
PDLIM5	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	94451857;94455245;94455819;94456244;94489035;94523724;94549794;94573351;94575616;94579221;94579521;94582547;94584401;94585565;94586408;94586989;94608059;94610161;94611069;94618004;94640276;94654460;94656818;94657427;94662422;94663978	94451995;94455542;94456164;94457184;94489070;94523875;94549986;94573735;94576034;94579369;94579537;94582999;94585003;94585737;94586444;94588216;94608178;94610304;94611200;94618191;94640450;94654640;94656911;94657547;94662537;94668227	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11090	228	252	162	647	600	840
RP11-554D13.1	4;4	94675245;94702450	94675338;94702570	+;+	215	0	0	0	0	0	0
BMPR1B-AS1	4;4;4	94743800;94754830;94757394	94744094;94754905;94757533	-;-;-	511	0	0	0	0	0	0
BMPR1B	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	94757968;94875831;94995796;94996232;95051679;95091434;95104355;95114720;95115685;95123810;95124983;95129862;95131215;95148748;95152643;95154548	94758068;94875900;94996134;94996384;95051772;95091627;95104567;95114827;95115789;95123906;95125121;95130054;95131512;95148923;95152773;95158448	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6312	1	11	4	4	14	17
UNC5C	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	95162504;95170154;95182897;95185047;95202731;95206628;95216043;95218969;95219985;95222210;95242429;95244977;95247946;95250487;95278259;95301606;95335410;95548734	95169399;95170332;95183061;95185196;95202964;95206796;95216211;95219313;95220176;95222266;95242593;95245144;95248616;95250667;95278362;95301749;95335632;95549206	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10685	5	3	2	11	0	6
RP11-710C12.1	4	95549129	95552457	+	3329	0	1	0	7	5	0
RPL30P6	4	95644952	95645293	-	342	0	0	0	0	0	0
PDHA2	4	95840019	95841474	+	1456	0	0	0	0	0	0
RNU6-1059P	4	95868667	95868764	-	98	0	0	0	0	0	0
RNU6-34P	4	96152297	96152403	-	107	0	0	0	0	0	0
RP11-61G24.1	4	96212279	96213100	+	822	0	0	0	0	0	0
RP11-145G20.1	4;4;4;4;4	96310701;96362860;96451492;96581729;96818265	96310794;96364452;96451561;96581794;96818864	+;+;+;+;+	2423	0	0	0	0	0	0
RN7SKP28	4	96348734	96349038	-	305	0	0	0	0	0	0
COX7A2P2	4	96902801	96903050	+	250	2	0	6	6	25	14
RP11-431J17.1	4;4	97120701;97134600	97120765;97135059	+;+	525	0	0	0	0	0	0
STPG2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	97184093;97235644;97241020;97263448;97558876;97712699;97840773;97893052;97943897;97972280;97981159;98105953;98109193;98128428;98134347;98143042	97187833;97235721;97241098;97263581;97559117;97712814;97840932;97893203;97944007;97972440;97981318;98106064;98109305;98128592;98134459;98143240	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5836	0	0	1	0	0	0
RP11-681L8.1	4;4;4;4;4;4	97334635;97385960;97387814;97392642;97572648;97633478	97334713;97386057;97387902;97392728;97572718;97633823	-;-;-;-;-;-	770	0	0	0	0	0	0
STPG2-AS1	4;4;4;4;4;4	97366926;97439354;97441410;97463545;97489774;97489996	97366988;97439421;97441559;97463592;97489812;97490164	+;+;+;+;+;+	537	0	0	0	0	0	0
AC034154.1	4	97486806	97486896	+	91	0	0	0	0	0	0
CRYZP2	4	97916353	97917401	-	1049	0	0	0	0	0	0
RPL5P12	4	98025390	98026240	+	851	67	130	74	169	49	100
DUTP8	4	98048555	98049043	+	489	0	0	0	0	0	0
RP11-323J4.1	4;4	98251688;98261552	98252005;98261630	-;-	397	2	0	0	0	0	0
RAP1GDS1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	98261384;98293405;98296918;98343139;98352476;98379017;98387436;98391952;98395941;98404477;98416745;98417367;98418657;98420019;98421255;98433936;98436940;98441990	98261569;98293515;98296990;98343319;98352601;98379490;98387507;98392252;98396909;98404602;98416888;98417498;98418791;98420144;98421394;98434062;98437068;98443861	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5424	83	125	66	259	206	276
RP11-810D13.1	4	98409290	98409763	+	474	0	0	0	0	0	0
TSPAN5	4;4;4;4;4;4;4;4;4;4;4;4	98470367;98476189;98476413;98478685;98482005;98486545;98507678;98560175;98574457;98574744;98657525;98658146	98472587;98476305;98476460;98478810;98485532;98486884;98507728;98560233;98574582;98574905;98657692;98658629	-;-;-;-;-;-;-;-;-;-;-;-	7430	224	237	250	192	287	202
RP11-724M22.1	4;4;4;4	98496364;98496525;98500178;98509802	98496451;98496697;98500271;98509935	+;+;+;+	489	0	0	0	0	0	0
RP11-1299A16.3	4	98658904	98664550	+	5647	1	15	2	0	0	1
RP11-1299A16.1	4	98713804	98713971	-	168	0	0	0	0	0	0
BTF3P13	4	98740742	98741231	+	490	0	7	10	6	7	11
EIF4E	4;4;4;4;4;4;4;4;4;4;4;4	98871684;98884922;98886351;98887889;98890787;98891237;98895122;98901876;98909678;98925972;98928895;98929095	98881142;98885061;98887192;98887952;98890898;98891571;98895563;98901982;98909959;98926514;98929092;98930637	-;-;-;-;-;-;-;-;-;-;-;-	14067	128	146	80	295	424	647
TBCAP3	4	98909537	98909848	-	312	0	0	0	0	0	0
RP11-571L19.7	4;4;4;4;4	98928897;98941781;98985606;98986495;98994800	98928958;98941955;98985692;98986597;98994994	+;+;+;+;+	622	0	0	0	0	0	0
AC019131.1	4	98929914	98929993	-	80	0	0	0	0	0	0
FAM177A1P1	4;4	98955982;98956634	98956320;98956767	+;+	473	0	0	0	0	0	0
RNU7-149P	4	98966815	98966873	-	59	0	0	0	0	0	0
NDUFS5P4	4	98976800	98977117	-	318	0	0	0	0	0	0
METAP1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	98995620;99005769;99022295;99022772;99028867;99031508;99034230;99035400;99035954;99036043;99037767;99039203;99041043;99043249;99045179;99048733;99057753;99061154	98995867;99005870;99022424;99023259;99028918;99031662;99034342;99035460;99036011;99036089;99037941;99039465;99041126;99043387;99045310;99048876;99057818;99062813	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4117	126	180	197	413	389	382
